review_datetime_utc,author_title,author_id,review_text,review_rating
09/11/2021 20:51:57,Jd,108490450620834864404,"Awesome place! Nice creek running through the middle of a ""paved"" trail and a rough one, your pick! Biking, running, benches and well marked trail! A must visit!",4
09/11/2021 10:42:00,Melliano Muni,100455086533460411913,I love it there,5
09/10/2021 11:17:47,Micah Williams,117731727194821373922,I love walking through the trails with my wife and son and bringing my drone along to get some natural cinematography,5
09/08/2021 22:44:26,Thomas McGill,109808422193258332347,One of the best parts of the city. I've been enjoying Fairmount Park but more specifically the Valley Green area for 40 plus years.,5
09/06/2021 22:43:39,María Machuca López,100147190079118359311,Belleza de parque,5
09/06/2021 16:04:28,Nicholas Tylek,115924586409966658980,One of the best parks in the philly area. It's so lush and green with plenty of trails.,5
09/05/2021 14:50:47,Todd Kline,109972075120345609456,Best city park ever.  Lots of excellent trails for biking and hiking.  Very lovely respite form the city and the pandemic.,5
09/04/2021 13:51:43,Beau Russell,116834504878969144088,Great place for a walk with your dog 🐕 but better in the week.,4
09/03/2021 20:55:50,Sergio Gonzalez,110281066361960672672,Good,5
08/31/2021 01:04:33,Ginevra Czech Boyd,103463509534547093631,My favorite place to explore. Lots of great hiking trails.,5
08/29/2021 03:25:11,Brandon Johnson,108976487363247979571,"Truly a gem for philly to have this much green space just outside the city. Pick your favorite outdoor activity and you can do it. Hiking, biking, running and fishing are all here just to name a few options.",5
08/28/2021 10:37:06,jeanette breen,114922277800910903410,Love hiking here,5
08/28/2021 05:32:31,Richard Leyden,117653005082511797218,Awesome,5
08/27/2021 14:24:25,luciano aloise,102469090546105120734,dirty dirty dirty beth rooms disgusting !,1
08/27/2021 01:39:29,Laura Guardado,111254967345477845192,Excelente para  caminar y relajarse,4
08/26/2021 15:52:06,Steve Van Alphen,107575959549681722244,Nice place,5
08/24/2021 18:23:55,Krissy Lark,101789710247120519145,My favorite place to commune with nature and my higher power,5
08/23/2021 01:51:01,J. Harry Caufield,109107447122991343695,"Here's a pulp mystery for you:
Who took the old mill,
wheel and all?
Why is the creek unimpeded?
Or more importantly,
where can I get an espresso?
It's still the 18th century
and I have to wait
so
long.",5
08/21/2021 23:55:25,Dave Monahan,116375646673879404377,"Awesome trails, but there is a fair amount of trash and graffiti in the wooded areas.",4
08/21/2021 19:24:50,Evgeniia Muraveva (Евгения Муравьёва),115601294893436625105,Our walking was awesome!!!,5
08/21/2021 17:12:06,Jared Haverdink,114266882584133009119,"Hard to believe this exists within reach of Philadelphia. Countless miles of great hiking and biking in untouched old growth forest, and plenty of options for accessibility. Generally trash free, and most you meet are friendly on the trail. A must-see if you're visiting. Check out the Valley Green Inn for a midhike snack.",5
08/20/2021 00:58:09,tyreke wilkins,102848523929948748263,Love it,5
08/18/2021 17:02:42,Karima Drake,115632665894961539627,Nice long walk. Alot if nature around. Adventurous place to be,5
08/18/2021 15:47:29,Lizzy plays,114787667785944221176,Muy bonito lugar pero debería a ver control hay mucha gente loca,5
08/17/2021 20:42:34,Denise,110586286671588211322,"This place is the best. It's a great place to run, walk, jog, bike, swim and some people even go fishing. They have a lot of hiking trails and if you're lucky you'll get to see some animals. Everyone brings their dogs but sometimes you'll see horses. We were more than surprised last weekend when we saw 2 people walking their donkeys. It was so awesome. The people are super friendly.",5
08/16/2021 01:44:30,Mecca,110446968462601335547,Great day- lovely oasis in the middle of the city,4
08/16/2021 00:30:01,Laura Cassidy,118273553558825125361,Nice,5
08/15/2021 23:20:46,Michele Devine-James,106903320165517636494,Beautiful Grounds! Well groomed. Had a Class Reunion there & please keep in they are strick!! Stay within your time limit.,5
08/15/2021 20:12:42,Lakecya Smith,103374731510663724169,Great sandwich and fries,5
08/15/2021 16:49:33,Jheryl Thomas,114300553323411156978,If not a walking person get a bike I'll recommend that😊,5
08/14/2021 16:54:18,Soufyane ELKAOUKJI,106018390873255506998,Nice,5
08/13/2021 14:45:07,Leslie Mallory,110236123395416223873,Beautiful trails and scenery. Its very peaceful place should you need a break for the rush of the world its perfect ❤,5
08/11/2021 19:15:35,Margie Laun,108966325009358153221,Can't swing there anymore. Not happy,1
08/10/2021 20:15:23,Cleuris Celeste,117933549475861556303,Nice place!,5
08/10/2021 16:45:10,Sergio Blanco,117958069261473446263,Wonderful walk through the trails,5
08/09/2021 20:19:39,Alvert Harmer,111682179770896091645,Best park around,5
08/09/2021 04:35:05,PAULINE ROSS,111661095314363659977,"Dobbins All Class Reunion
Class of 82 was in the place.",5
08/09/2021 02:32:17,Anthony Furman,109228546413147331560,So very beautiful,5
08/08/2021 15:45:39,Ajibola Rivers,109675246411661604708,"People who live in and around Philadelphia are truly blessed. This entire landscape is so diversely beautiful, and the park is no exception. I prefer biking to walking and I like to go fast but even I have to stop and admire the scenery.

The river, the winding hillside trails, the bridges, the horses (THE HORSES), all of it is wonderful. Note that while a mountain bike makes it much easier to get around it's not a mountain biking trail; there are speed limits, especially on the parts of the path that go up and away from the main trail. Take your time and enjoy the view. You're gonna love it.",5
08/07/2021 23:03:28,jess frasher,111316584195684710449,"Fantastic outdoor space to hike, mountain bike, and walk your dog. Better in the fall/winter when the park quiets down a bit. Dog approved!",5
08/07/2021 19:00:26,Oluwafemi Mora,101946036107454715993,"Liked this place a lot, today I finally stopped here to walk 🚶‍♀️ with my child we had fun.",5
08/07/2021 12:52:56,BeautysBlueprint,100018665979243001848,"Beautiful park, no idea it even existed. Trails are easy to navigate and offer a variety of challenge.",5
08/07/2021 12:21:48,Tim Nguyen,102015356745517302064,Great well maintained trail!,5
08/05/2021 21:48:47,Richard Berends,110197520349024513479,"The mountain bike trails are awesome, I went recently and had a great time. It was a good challenge with some fun, technical and rocky up and downhill sections, doing a ten mile loop we accessed from the licoln drive parking lot.",5
08/05/2021 01:35:08,Nathan Hersh,100058273120301331402,A relatively small park that feels like a relatively huge park.,5
08/04/2021 12:36:17,R Holloman,100187351929987174301,Great area,5
08/03/2021 20:28:36,shawn jamison,116071985532271444382,Very nice relaxing place,5
08/03/2021 05:14:46,Tiny TT,100576913912217354489,Perfect place for a nice evening walk☺,5
08/02/2021 22:11:41,Donielle Bayard,114667277450206252989,Great...except for the parking situation,4
08/02/2021 04:32:20,Kenneth Jackson,107070868497391909907,Beautiful clean and safe been visiting for over 45 years.,5
08/02/2021 04:07:50,Rena McDermott,104100414669678770518,It was wonderful until the end of the walk when we realized that my friend's car was vandalized along with two other vehicles and the theives took her baby's bag.,2
08/02/2021 00:10:36,Ellison St. Clair,115109647801783906661,This park is incredible. You can completely escape into nature while still being in the city.,5
08/01/2021 15:32:35,Julissa Lebron,117079330289081305804,Me encanta,5
08/01/2021 06:25:58,Elgin Brewster,111661652582415248384,Great for any type of outdoor entertainment. My dog absolutely loves running around the trails.,5
08/01/2021 00:52:27,pechan Dark,115131689069516518059,Excelente,4
07/31/2021 21:49:07,Nafis Zahir,117381443006090754599,"Always a great place for a walk, jog or run!",5
07/31/2021 17:04:43,Angel Galindo,101475114303701726328,Large parking lot. Beautiful place to get away for a few hours.,5
07/31/2021 16:51:29,72ocutter,110701802870728346035,"We love walking through here. We take our kids and dog to splash in the water. A beautiful place to hike, swim or walk",5
07/31/2021 16:44:15,Rasheeda Finney,115413778033692783753,Lovely walk!!,5
07/31/2021 01:33:28,Samuel Bell,115588376007896363184,"Great place to free your mind, unwind, and get a great workout in. Don't be surprised if you meet awesome people here!!!",5
07/30/2021 21:35:27,Anige Ramirez,111572968180002174166,Loved it nice walkway & Trails,5
07/30/2021 20:40:09,Mario Torres,107738716437604592726,Great experience,5
07/30/2021 19:00:03,Baby Driver,116352956449638845752,love hiking there,5
07/30/2021 17:47:43,Bea Creasy,101299191269564219294,Beautiful outdoor experience.,5
07/30/2021 11:00:13,Maureen Kornecki,117878218513634399072,Great park for a nice stroll or some hiking. Beautiful place to spend time with nature.,5
07/30/2021 04:19:20,Steve L,108159420305373285622,Fun,5
07/29/2021 00:44:37,nicole tomassi,109845133045484350655,Gorgeous.,5
07/28/2021 11:29:01,Adnan Gill,110529366901278441813,Beautiful walking/biking trail. The trail is a little rough with rocks and uneven surfaces. Make sure you have proper shoes. The trails ascends and descends.,4
07/27/2021 21:28:40,Brendy Manzanillo,116733040866289171172,Muy buen lugar lastima que ya no se puede nadar ni hacer Grill ni poner nadaaa 😬,5
07/27/2021 04:07:15,Rosalind Zuber,107338124797673311690,Nice place to walk,5
07/27/2021 01:18:56,Sarah Chwiki,111792743746758741908,"Love this place, there's a dog park as well as an off-leash trail that leads to a creek where the dogs can play",5
07/26/2021 22:55:18,Cynthia Bradley,114896654691325806329,"Great food. Good service
Outside seating.",5
07/26/2021 19:19:54,Arleen Roberts,110369792816905255182,"Beautiful.  Had bridal shower for my niece at valley green
Gorgeous affair.
Delicious food.
Beautiful park.",5
07/25/2021 22:39:38,Mike McD,115719562712013462029,Busy since covid,3
07/25/2021 21:05:56,Jhonatan Atenco,112594799835869807941,Muy bonito y agradable perfecto para relajarse,5
07/24/2021 20:29:50,Keven Mccarthy,106144261956046761413,Once.in a life time experience any given day of the week just when its packed its too much,5
07/23/2021 11:51:11,Claudia Hoyos,110467898072227334639,Delicioso plan,5
07/23/2021 03:55:29,Aaron Smith,115657860393156937869,My favorite park in the city,5
07/23/2021 00:02:02,Sharmayne McCalop,110794438773208134894,It nice to exercise in case I can horseback riding bicycle in jogging walking and it's nice and cool back there easy on your feet all ages walk your pets,5
07/22/2021 11:04:51,Jeremy Brodovsky,106365122026210791221,Beautiful,5
07/21/2021 01:50:32,Lisa Boskus,109395674059714214380,"Loved it! This is such a beautiful escape! If you haven't checked it out, you definitely should!! Many future visits to come!!",5
07/20/2021 21:40:47,Jabar Riley,105348422569501696643,Very nice place to relax and chill,5
07/20/2021 16:58:35,Seda Margaryan,105164932679423716853,Amazing,5
07/20/2021 11:08:11,James Pinola,115998006914008660088,"Great place to hike, walk a dog, have a picnic, etc. You'll even see some people cool off in the water during the summer. On nice days it might be tough to find parking.",4
07/20/2021 01:42:15,Arun Vangapalli,110679853449215411122,"This is a very big park with history near Philadelphia. Good trials , water creeks, good place for hiking biking, and physical workout. It has red indian statue.",5
07/18/2021 13:23:57,Oswaldo Quintero,117135540819013344757,An amazing trail cloae to hone,5
07/18/2021 10:28:32,Inspired Therapy #1,117844922706601846032,Best kept secret in Philadelphia,5
07/17/2021 20:46:22,jak shadows,110856860121460779625,Love it here! Especially running on Forbidden Drive!,5
07/17/2021 17:51:34,Cynthia Doughty,115251701834641976026,Love Wissahickson Valley park.,5
07/14/2021 15:11:56,Heidi Lynne Kurter,103752110176382563702,My puppy and I LOVED it! We met so many friendly people and dogs!,5
07/13/2021 13:56:12,Rachael “ih8rachael2” Boland,106084877005445882707,I run the trails here often. They go for miles and miles. The park is very clean except for by “Devils Pool” where there’s a lot of graffiti on trees and trash which is very upsetting. There’s often dogs off leash which is terrifying and makes the trails very unsafe for people who are afraid of dogs. Also never park off Bells Mills road if you want to keep the windows in your car.,2
